FileName,BaseNumber,SectionNum,RqmtNum,Title,LaTeX_Label,Details,NumStatuses,Status,Acceptance,Traceability,Notes
sections/3.02.ExternalInterfaces/Operator/_ExtIF_Operator_GUI.tex,\RqtNumberBase.1,3.5.1.1,3.5.1.1.1,Graphical User Interface,rqt:GUI,"All BDP system variants shall provide a user interface as defined in the \ThisSys \SUM.",1, Threshold,"This requirement shall be verified by demonstration.","\item [N/A] This requirement is a base requirement.","\item N/A"
sections/3.02.ExternalInterfaces/Operator/_ExtIF_Operator_Command_Line.tex,\RqtNumberBase.1,3.5.1.2,3.5.1.2.1,Command Line Environment,rqt:Command Line,"All BDP system variants shall have a command line environment for authorized users to access the operating system architecture.",1, Threshold,"This requirement shall be verified by demonstration.","\item [N/A] This requirement is a base requirement.","\item N/A"
sections/3.02.ExternalInterfaces/Network/_ExtIF_Network.tex,\RqtNumberBase.1,3.5.2,3.5.2.1,Approved Network,rqt:Approved Network,"All BDP system variants shall be capable of connecting to an approved network.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.18] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.4] Table in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [7.0] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Media/_ExtIF_Media.tex,\RqtNumberBase.1,3.5.3,3.5.3.1,Media Sources,rqt:Media Sources,"All BDP system variants shall be capable of manually ingesting media from different sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.13] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Includes Bluray, CD, DVD, and SD card. 	\item Includes downloads to the Laptop from Internet sources when not connected to BDP."
sections/3.02.ExternalInterfaces/Media/_ExtIF_Media.tex,\RqtNumberBase.2,3.5.3,3.5.3.2,IP Stream,rqt:Media IP Stream,"All BDP system variants shall be capable of receiving and processing a pre-encoded IP stream.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Rebroadcast/_ExtIF_Rebroadcast.tex,\RqtNumberBase.1,3.5.4,3.5.4.1,Radio Rebroadcast,rqt:Radio Rebroadcast,"All BDP system variants shall be capable of receiving an FM radio program and storing the content for later rebroadcasting.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.12] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The receiving bandwidth is operator selectable and limited to a maximum of 150 KHz. 	\item The recording time is operator selectable and limited to a maximum of 10 minutes (36 GB of data)."
sections/3.02.ExternalInterfaces/Interference/Medium/_ExtIF_Medium_Interference_AM.tex,\RqtNumberBase.1,3.5.5.2.1,3.5.5.2.1.1,\AM Self-Generated Interference,rqt:Medium AM Self Interference,"The BDP-Medium system shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 73.44 AM transmission emission limitations. 	\item The AM band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/Medium/_ExtIF_Medium_Interference_AM.tex,\RqtNumberBase.2,3.5.5.2.1,3.5.5.2.1.2,\AM External Interference,rqt:Medium AM External Interference,"The BDP-Medium system shall maintain \AM broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 		\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/Heavy/_ExtIF_Heavy_Interference_AM.tex,\RqtNumberBase.1,3.5.5.2.2,3.5.5.2.2.1,\AM Self-Generated Interference,rqt:Heavy AM Self Interference,"The BDP-Heavy system shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 73.44 AM transmission emission limitations. 	\item The AM band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/Heavy/_ExtIF_Heavy_Interference_AM.tex,\RqtNumberBase.2,3.5.5.2.2,3.5.5.2.2.2,\AM External Interference,rqt:Heavy AM External Interference,"The BDP-Heavy system shall maintain \AM broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 		\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/Medium/_ExtIF_Medium_Interference_SW.tex,\RqtNumberBase.1,3.5.5.3.1,3.5.5.3.1.1,\SW Self-Generated Interference,rqt:Medium SW Self Interference,"The BDP-Medium system shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 93.307(d) Amateur Radio Emission Standards. 	\item The \SW band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/Medium/_ExtIF_Medium_Interference_SW.tex,\RqtNumberBase.2,3.5.5.3.1,3.5.5.3.1.2,\SW External Interference,rqt:Medium SW External Interference,"The BDP-Medium system shall maintain \SW broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 	\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/Heavy/_ExtIF_Heavy_Interference_SW.tex,\RqtNumberBase.1,3.5.5.3.2,3.5.5.3.2.1,\SW Self-Generated Interference,rqt:Heavy SW Self Interference,"The BDP-Heavy system shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 93.307(d) Amateur Radio Emission Standards. 	\item The \SW band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/Heavy/_ExtIF_Heavy_Interference_SW.tex,\RqtNumberBase.2,3.5.5.3.2,3.5.5.3.2.2,\SW External Interference,rqt:Heavy SW External Interference,"The BDP-Heavy system shall maintain \SW broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 	\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/_ExtIF_Interference_FM.tex,\RqtNumberBase.1,3.5.5.4.3,3.5.5.4.3.1,\FM Self-Generated Interference,rqt:FM Self Interference,"All BDP system variants shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 73.317 FM transmission system requirements. 	\item The \FM band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/_ExtIF_Interference_FM.tex,\RqtNumberBase.2,3.5.5.4.3,3.5.5.4.3.2,\FM External Interference,rqt:FM External Interference,"All BDP system variants shall maintain FM broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 	\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/Medium/_ExtIF_Medium_Interference_VHF.tex,\RqtNumberBase.1,3.5.5.5.1,3.5.5.5.1.1,\VHF Self-Generated Interference,rqt:Medium VHF Self Interference,"The BDP-Medium system shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 73.687 Transmission system requirements. 	\item The \VHF band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/Medium/_ExtIF_Medium_Interference_VHF.tex,\RqtNumberBase.2,3.5.5.5.1,3.5.5.5.1.2,\VHF External Interference,rqt:Medium VHF External Interference,"The BDP-Medium system shall maintain \VHF broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 	\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/Heavy/_ExtIF_Heavy_Interference_VHF.tex,\RqtNumberBase.1,3.5.5.5.2,3.5.5.5.2.1,\VHF Self-Generated Interference,rqt:Heavy VHF Self Interference,"The BDP-Heavy system shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 73.687 Transmission system requirements. 	\item The \VHF band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/Heavy/_ExtIF_Heavy_Interference_VHF.tex,\RqtNumberBase.2,3.5.5.5.2,3.5.5.5.2.2,\VHF External Interference,rqt:Heavy VHF External Interference,"The BDP-Heavy system shall maintain \VHF broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 	\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Interference/_ExtIF_Interference_UHF.tex,\RqtNumberBase.1,3.5.5.6.3,3.5.5.6.3.1,\UHF Self-Generated Interference,rqt:UHF Interference,"All BDP system variants shall not generate detrimental out-of-band interference in the adjacent channels or frequency bands nor create detrimental conducted radiation.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Outside the channel, the radiated emission levels will comply with FCC 73.687 Transmission system requirements. 	\item The UHF band the conducted emission levels will comply with FCC 15.207 Conducted limits."
sections/3.02.ExternalInterfaces/Interference/_ExtIF_Interference_UHF.tex,\RqtNumberBase.2,3.5.5.6.3,3.5.5.6.3.2,\UHF External Interference,rqt:UHF External Interference,"All BDP system variants shall maintain \UHF broadcast operation in the presence of interference generated by external sources.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.9] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.10] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Compliance specified in FCC 15.5. 	\item Includes reception of interference on \ThisSys antenna(s). 	\item Includes reception of interference on \ThisSys cabling and power cords. 	\item Includes noise from unintentional radiators, e.g. power supplies, electric motors, and spark plugs."
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/Medium/_ExtIF_Omni_Antenna_Medium_AM.tex,\RqtNumberBase.1,3.5.6.1.1,3.5.6.1.1.1,Omnidirectional AM,rqt:Omni Antenna AM Medium,"The BDP-Medium system shall deliver an \AM transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/Heavy/_ExtIF_Omni_Antenna_Heavy_AM.tex,\RqtNumberBase.1,3.5.6.1.2,3.5.6.1.2.1,Omnidirectional AM,rqt:Omni Antenna AM Heavy,"The BDP-Heavy system shall deliver an \AM transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/Medium/_ExtIF_Omni_Antenna_Medium_SW.tex,\RqtNumberBase.1,3.5.6.1.3,3.5.6.1.3.1,Omnidirectional SW,rqt:Omni Antenna SW Medium,"The BDP-Medium system shall deliver an \SW transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/Heavy/_ExtIF_Omni_Antenna_Heavy_SW.tex,\RqtNumberBase.1,3.5.6.1.4,3.5.6.1.4.1,Omnidirectional SW,rqt:Omni Antenna SW Heavy,"The BDP-Heavy system shall deliver an \SW transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/_ExtIF_Omni_Antenna_FM.tex,\RqtNumberBase.1,3.5.6.1.5,3.5.6.1.5.1,Omnidirectional FM,rqt:Omni Antenna FM,"All BDP system variants shall deliver an \FM transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/Medium/_ExtIF_Omni_Antenna_Medium_VHF.tex,\RqtNumberBase.1,3.5.6.1.6,3.5.6.1.6.1,Omnidirectional VHF,rqt:Omni Antenna VHF Medium,"The BDP-Medium system shall deliver an \VHF transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/Heavy/_ExtIF_Omni_Antenna_Heavy_VHF.tex,\RqtNumberBase.1,3.5.6.1.7,3.5.6.1.7.1,Omnidirectional VHF,rqt:Omni Antenna VHF Heavy,"The BDP-Heavy system shall deliver an \VHF transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.02.ExternalInterfaces/Audience/Omnidirectional/_ExtIF_Omni_Antenna_UHF.tex,\RqtNumberBase.1,3.5.6.1.8,3.5.6.1.8.1,Omnidirectional UHF,rqt:Omni Antenna UHF,"All BDP system variants shall deliver a \UHF transmission to an audience in all directions from the transmitting source.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A"
sections/3.03.Capabilities/Control/Remote_Device.tex,\RqtNumberBase.1,3.6.1.1.1,3.6.1.1.1.1,Remote Device,rqt:Control Remote Device,"The system operator shall be able to control the system broadcasts using a device with a wired or wireless connection at a standoff distance of at least 100m.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.18] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item N/A."
sections/3.03.Capabilities/Control/Medium_Prop_Model.tex,\RqtNumberBase.1,3.6.1.1.2,3.6.1.1.2.1,Propagation Modeling,rqt:Medium Prop Model,"The BDP-Medium system shall visually depict the RF propagation on a device.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.19] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Where does this information come from? \TBD"
sections/3.03.Capabilities/Control/Heavy_Prop_Model.tex,\RqtNumberBase.1,3.6.1.1.3,3.6.1.1.3.1,Propagation Modeling,rqt:Heavy Prop Model,"The BDP-Heavy system shall visually depict the RF propagation on a device.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.19] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Where does this information come from? \TBD"
sections/3.03.Capabilities/Media/Input_Processing/Media_Input_Processing.tex,\RqtNumberBase.1,3.6.2.2,3.6.2.2.1,Media Source Data Input,rqt:MediaSourceDataInput,"All BDP system variants shall ingest \AV files encoded in common file formats; convert them to a common format; and store for future dissemination.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.4] Table in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.12] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.13] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Video input file formats are mp4, mpeg, mpg, and mpv. 	\item Audio input file formats are mp3 and wav. 	\item Audio extraction from the input video file formats. 	\item The video file storage format is (MPEG-2 or 4 ???). 	\item The audio file storage format is (MPEG-2 or 4 ???)."
sections/3.03.Capabilities/Media/Input_Processing/Media_Input_Processing.tex,\RqtNumberBase.2,3.6.2.2,3.6.2.2.2,Media Rebroadcast Data Input,rqt:MediaRebroadcastDataInput,"All BDP system variants shall ingest an \FM demodulated digital stream; convert stream to a common format; and store in a file for future dissemination.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.4] Table in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.12] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item The FM Rebroadcast Data stream is the digital capture of up to 150 KHz of the FM Broadcast spectrum. 	\item The Rebroadcast Data file format is the lossless (???) format."
sections/3.03.Capabilities/Media/Input_Processing/Media_Input_Processing.tex,\RqtNumberBase.3,3.6.2.2,3.6.2.2.3,Media Control Input,rqt:MediaControlInput,"The media processing ingest, storage, and broadcast, along with log file storage, shall be controlled by the Media Control inputs.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.4] Table in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.11] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.12] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.13] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.18] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.20] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.22] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Media Control inputs are determined by current BDP-FoS States and Modes, along with current system operational status and Operator input. 	\item Media Control input will also contain data stored in log files."
sections/3.03.Capabilities/Media/Output_Processing/Media_Output_Processing.tex,\RqtNumberBase.1,3.6.2.3,3.6.2.3.1,Media Broadcast Data Output,rqt:MediaBroadcastDataOutput,"All BDP system variants shall stream the Media Broadcast Data created from the stored media files for dissemination.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.4] Table in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.3] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.4] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.14] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Includes the stored Media Rebroadcast Data."
sections/3.03.Capabilities/Media/Output_Processing/Media_Output_Processing.tex,\RqtNumberBase.2,3.6.2.3,3.6.2.3.2,Media Control Output,rqt:MediaControlOutput,"All BDP system variants shall convey the progress, status, and content of the Media Processing, stored media files, and stored log files.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.1.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.4] Table in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.1] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.2] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.5] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.11] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.12] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.13] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.15] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.18] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.20] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.21] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}. \item [5.5.22] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item Media Control outputs are determined by current BDP-FoS States and Modes, along with current system operational status and Operator input."
sections/3.03.Capabilities/Media/Report_Processing/Media_Report_Processing.tex,\RqtNumberBase.1,3.6.2.4,3.6.2.4.1,Cellular Survey Data,rqt:MediaReportCellular,"All BDP system variants shall store and retrieve cellular site survey information in a file.",1, Threshold,"This requirement shall be verified by demonstration.","\item [5.5.22] Section in CDD for BDP FoS~\cite{ref__BDP_FOS_CDD}.","\item To aid \ThisSys operations and planning."
